"hhid","id","ZONE","REGNAME","plotno","AEZ","fs","SOC","SOC2","ph","ph2","RootDepth","elevation","yld","crop_qty_harv","lab_val1","lab_val2","lab_val3","lab_val4","implmt_valu","lvstk_valu","fung","herb","insec","manure","mech","N","irrig","area","area_tot","dist_hh","crop_count","rural","lat","lon","YW","phdum","phdum2","crop_count2","logyld","yesN","noN","logN","lab","loglab","logarea","asset","logasset","logNsq","loglabsq","logassetsq","logNlab","logNasset","loglabasset","DISCODE","Pm","Pn","Pnm","Pns","relprice"
"106230062",634,2,"ASHANTI REGION",1,"Tropic - warm / humid","Root and tuber crop",3.77917832444004,7.27036391028434,61.8817072439171,62.1180022696309,113.437164503835,209.690002441406,658.933323341649,4000,72,748,116,283,10,0,0,1,0,0,0,0,0,6.07041692733765,6.07041692733765,"3MILES",1,"Rural",6.98383951187134,-1.1078188419342,8.4106628649635,"2",1,1,6.49062235084287,0,1,0,200.809930288368,5.30235884022211,1.80342728925916,1.64733330835412,0.973552834605338,0,28.1150092704816,0.947805121768089,0,0,5.16212647899291,108,0.214915639435785,4.66666666666667,4.66666666666667,0.566666666666667,2.63669348659004
"106230064",635,2,"ASHANTI REGION",1,"Tropic - warm / humid","Root and tuber crop",3.8292085790521,7.60147695613179,63.3053868368628,63.4796270298764,107.765675134032,216.419998168945,123.550005405289,600,38,517,108,237,40,600,0,0,0,0,0,0,0,4.85633325576782,6.87980556488037,"3MILES",2,"Rural",6.99345684051514,-1.09849190711975,8.4106628649635,"2",1,0,4.81664597618443,0,1,0,185.325008107934,5.22211108429259,1.58028367903172,93.0258848109072,4.54357011469135,0,27.2704441766916,20.6440293871164,0,0,23.7270278581903,108,0.0931301104221734,4.66666666666667,4.66666666666667,0.566666666666667,6.08467727674624
"106230064",636,2,"ASHANTI REGION",2,"Tropic - warm / humid","Root and tuber crop",3.8292085790521,7.60147695613179,63.3053868368628,63.4796270298764,107.765675134032,216.419998168945,296.519995503742,600,39,518,107,238,40,600,0,0,0,0,0,0,0,2.02347230911255,6.87980556488037,"0.5MILES",1,"Rural",6.99345684051514,-1.09849190711975,8.4106628649635,"2",1,1,5.6921146546251,0,1,0,445.768393240626,6.09979951947158,0.704815000591049,93.0258848109072,4.54357011469135,0,37.2075541777457,20.6440293871164,0,0,27.7148668022797,108,0.0931301104221734,4.66666666666667,4.66666666666667,0.566666666666667,6.08467727674624
"106232044",637,2,"ASHANTI REGION",1,"Tropic - warm / humid","Root and tuber crop",6.06440458956972,10.8280530487695,59.6865655689801,60.1073621486502,80.0607243161376,187.339996337891,384.377782013712,1400,23,612,96,239,155,300,0,0,0,1,1,0,0,3.64225006103516,5.66572237014771,"1MILE",3,"Rural",7.19800853729248,-1.0367339849472,6.72089031886285,"2",1,0,5.95162587629384,0,1,0,266.318891823786,5.58469443218792,1.29260163930951,80.3075001340276,4.39823826486982,0,31.1888119009107,19.3444998345651,0,0,24.5628167492544,109,0.28655418591438,3.13333333333333,4,0.566666666666667,1.97752011494253
"106232048",638,2,"ASHANTI REGION",2,"Tropic - warm / humid","Root and tuber crop",5.14022521885487,8.63144646188227,62.7658686097186,62.8125954620643,78.3665043648527,187.580001831055,411.833327088531,2500,33,450,119,283,74,0,0,0,0,1,1,0,0,6.07041692733765,8.0938892364502,"1MILE",1,"Rural",7.18451118469238,-1.00938451290131,6.72089031886285,"2",1,1,6.02061872159713,0,1,0,145.78899778934,4.98216035574877,1.80342728925916,9.14269986136539,2.31675422123983,0,24.8219218103947,5.36735012163255,0,0,11.5424410350747,109,0.250734912675082,3.13333333333333,4,0.566666666666667,2.26002298850575
"106232057",639,2,"ASHANTI REGION",1,"Tropic - warm / humid","Root and tuber crop",6.73233645385166,12.1535353052779,60.3747042866583,61.1419571848736,72.1987534851237,187.339996337891,1317.8666466833,8000,71,698,94,273,37,0,0,1,0,0,1,8.64849986885915,0,6.07041692733765,6.07041692733765,"2MILES",5,"Rural",7.21096181869507,-1.04853916168213,6.72089031886285,"2",1,0,7.18376953140281,1,0,2.15738588033842,187.137063829028,5.23184131002194,1.80342728925916,6.09513324091026,1.9594090899861,4.65431383668358,27.3721634932521,3.83928398192014,11.2871005704126,4.22720150454276,10.2513174202218,109,0.14327709295719,1.71428571428571,1.71428571428571,0.566666666666667,3.95504022988506
"106232070",640,2,"ASHANTI REGION",1,"Tropic - warm / humid","Root and tuber crop",5.34528351730203,9.20239130583847,62.6936304299623,62.7710177509128,68.8871211211405,189.020004272461,244.169948129581,2000,72,501,95,257,12,0,0,0,0,0,0,0,0,8.19101619720459,8.19101619720459,"2MILES",2,"Rural",7.16891193389893,-1.00719523429871,6.72089031886285,"2",1,0,5.49786449157136,0,1,0,112.928601009931,4.7267557695417,2.10303796797072,1.46501968877748,0.90219979479642,0,22.3422201048958,0.813964469730702,0,0,4.26447808533332,109,0.0107457819717892,3.13333333333333,4,0.566666666666667,52.7338697318009
"106232076",641,2,"ASHANTI REGION",1,"Tropic - warm / humid","Root and tuber crop",6.06440458956972,10.8280530487695,59.6865655689801,60.1073621486502,80.0607243161376,192.380004882812,2441.6996234385,1500,54,531,141,283,18,150,0,0,0,0,1,0,0,0.614326179027557,0.614326179027557,"3MILES",3,"Rural",7.19566869735718,-1.03844630718231,6.72089031886285,"2",1,0,7.80044964278006,0,1,0,1642.44994669963,7.40394427604337,-0.487229255689758,273.470357825112,5.61484326905351,0,54.8183908427553,31.5264649360355,0,0,41.5719866827893,109,0.214915639435785,3.13333333333333,4,0.566666666666667,2.63669348659004
"106232081",642,2,"ASHANTI REGION",1,"Tropic - warm / humid","Root and tuber crop",5.32407396015952,8.87538504096263,61.0537209090852,60.9242391656775,73.62867792603,186.619995117188,1853.24994460315,1500,35,495,166,278,17,250,0,0,0,0,0,0,0,0.809388935565948,0.809388935565948,"1KM",5,"Rural",7.19784641265869,-1.01836037635803,6.72089031886285,"2",1,0,7.5246961036451,0,1,0,1203.37696402898,7.09288702019733,-0.211475716554799,329.878490139361,5.80175120870278,0,50.3090462812838,33.6603170876841,0,0,41.1511658426221,109,0.28655418591438,3.13333333333333,4,0.566666666666667,1.97752011494253
"106232082",643,2,"ASHANTI REGION",2,"Tropic - warm / humid","Root and tuber crop",4.99027816350771,8.51879324874617,62.0085428137126,61.9818536261919,78.3665043648527,192.619995117188,988.399970455016,200,27,492,130,279,8,0,0,0,0,0,0,0,0,0.202347233891487,0.438688799738884,"4MILES",1,"Rural",7.18747043609619,-1.01578056812286,6.72089031886285,"2",1,1,6.89608744422273,0,1,0,4586.17586291127,8.43080181046089,-1.59777007767469,18.236161955267,2.95679194276379,0,71.0784191672706,8.74261859279285,0,0,24.9281268642091,109,0.250734912675082,3.13333333333333,4,0.566666666666667,2.26002298850575
"106232083",644,2,"ASHANTI REGION",1,"Tropic - warm / humid","Root and tuber crop",4.99027816350771,8.51879324874617,62.0085428137126,61.9818536261919,78.3665043648527,194.070007324219,253.86985260798,300,36,460,134,268,11,610,0,0,0,0,1,1.52321911564788,0,1.18170785903931,1.18170785903931,"2MILES",3,"Rural",7.18903255462646,-1.01367723941803,6.72089031886285,"2",1,0,5.53682174439408,1,0,0.420825934640003,759.917092139886,6.63320933804008,0.166960730262116,525.510594898518,6.2662714546356,0.177094467265632,43.9994661222622,39.266157943181,2.79142651934351,2.637009541605,41.5654903275829,109,0.23879515492865,8.95872392156863,9.9304,0.566666666666667,2.37302413793103
"106232091",645,2,"ASHANTI REGION",1,"Tropic - warm / humid","Root and tuber crop",5.57883292607893,9.69847420718749,60.4433735975283,60.461315200426,62.1164979817599,196.229995727539,380.153854171623,2000,9,615,144,239,120,300,0,1,0,0,1,0,0,5.26102781295776,5.26102781295776,"2MILES",3,"Rural",7.19996738433838,-1.0260374546051,6.72089031886285,"2",1,0,5.94057605017789,0,1,0,191.407465575412,5.25440448335437,1.66032640936419,79.8323093760409,4.3923767541163,0,27.6087664746945,19.2929735501012,0,0,23.0793241094102,109,0.214915639435785,3.13333333333333,4,0.566666666666667,2.63669348659004
"106232105",646,2,"ASHANTI REGION",1,"Tropic - warm / humid","Root and tuber crop",5.26802337688486,9.16352437448665,63.3640925839661,63.5085080901447,78.934333565776,194.789993286133,706.000001178265,2000,59,697,141,268,2,0,0,1,0,0,0,0.847200001413917,0,2.83286118507385,2.83286118507385,"1.5MILES",1,"Rural",7.17220973968506,-1.01935708522797,6.72089031886285,"2",1,1,6.55961523916217,1,0,-0.16581848302601,411.245000686339,6.01918914561989,1.04128722037991,0.706000001178265,0.534151449760147,0.0274957693130473,36.2306379707483,0.285317771280866,-0.998092813173318,-0.0885721831053717,3.2151586085134,109,0.250734912675082,8.95872392156863,9.9304,0.566666666666667,2.26002298850575
"106232112",647,2,"ASHANTI REGION",1,"Tropic - warm / humid","Root and tuber crop",5.7768017647737,9.65177689834913,60.5482848613838,60.7219707885191,58.2194991958166,189.5,197.679997002495,800,134,843,165,278,11,0,0,1,0,0,0,0,0,4.0469446182251,4.0469446182251,"1MILE",3,"Rural",7.21797323226929,-1.02835023403168,6.72089031886285,"2",1,0,5.28664954651693,0,1,0,350.881994679428,5.86044996944431,1.39796218115099,2.7180999587843,1.31321277403315,0,34.3448738443598,1.72452778988384,0,0,7.69601776145645,109,0.214915639435785,3.13333333333333,4,0.566666666666667,2.63669348659004
"106232120",648,2,"ASHANTI REGION",1,"Tropic - warm / humid","Root and tuber crop",5.32407396015952,8.87538504096263,61.0537209090852,60.9242391656775,73.62867792603,194.550003051758,823.666654177062,5000,69,879,169,281,5,0,0,1,0,0,0,0,0,6.07041692733765,6.07041692733765,"0.5MILES",4,"Rural",7.19743394851685,-1.01982390880585,6.72089031886285,"2",1,0,6.71376590215708,0,1,0,230.297196507907,5.4393706335346,1.80342728925916,0.823666654177062,0.600849119564957,0,29.5867528889586,0.361019664481983,0,0,3.26824105614674,109,0.214915639435785,3.13333333333333,4,0.566666666666667,2.63669348659004
"106232161",649,2,"ASHANTI REGION",1,"Tropic - warm / humid","Root and tuber crop",4.11893178376854,6.48097349813527,61.9173309779134,61.9357719531485,58.5431046886252,198.630004882812,1050.17496860845,3400,45,536,229,265,70,0,0,0,0,0,1,0,0,3.23755574226379,4.04694467782974,"3MILES",2,"Rural",7.21324348449707,-1.00035417079926,6.72089031886285,"2",1,0,6.95671206603916,0,1,0,332.040615074732,5.80525729599667,1.17481864456509,17.2969994829628,2.9067370837244,0,33.7010122727226,8.4491204738986,0,0,16.8743566628351,109,0.042140321457997,3.13333333333333,4,0.566666666666667,13.4471367816092
"106232161",650,2,"ASHANTI REGION",2,"Tropic - warm / humid","Root and tuber crop",4.11893178376854,6.48097349813527,61.9173309779134,61.9357719531485,58.5431046886252,198.630004882812,2100.34993721691,1700,42,533,218,266,70,0,0,0,0,0,0,0,0,0.809388935565948,4.04694467782974,"0.5MILE",1,"Rural",7.21324348449707,-1.00035417079926,6.72089031886285,"2",1,1,7.64985924659911,0,1,0,1308.39446088983,7.17655606215621,-0.211475716554799,17.2969994829628,2.9067370837244,0,51.502956913271,8.4491204738986,0,0,20.8603616392966,109,0.250734912675082,3.13333333333333,4,0.566666666666667,2.26002298850575
"106233002",651,2,"ASHANTI REGION",1,"Tropic - warm / humid","Root and tuber crop",4.58707385673046,7.61171323747995,61.994162533572,60.7468806353419,112.102006946013,429.829986572266,49.4199992506237,200,17,504,111,240,6,0,0,0,0,0,0,0,0,4.0469446182251,4.0469446182251,"2MILES",4,"Urban",7.04562664031982,-1.39068984985352,8.4106628649635,"2",1,0,3.90035518539704,0,1,0,215.471196732719,5.37282724275799,1.39796218115099,1.48259997751871,0.909306389044168,0,28.8672725805224,0.826838109156545,0,0,4.8855461390704,109,0.250734912675082,3.13333333333333,4,0.566666666666667,2.26002298850575
"106233016",653,2,"ASHANTI REGION",1,"Tropic - warm / humid","Root and tuber crop",5.39516838934711,9.45007580894088,56.9916969515709,56.3068164092628,103.118730123388,427.179992675781,247.099992613754,50,33,303,90,262,20,0,0,0,0,0,0,0,0,0.202347233891487,0.202347233891487,"3MILES",2,"Urban",7.02676725387573,-1.39592480659485,8.4106628649635,"2",1,0,5.50979308310284,0,1,0,3400.09589836525,8.13155891560803,-1.59777007767469,98.8399970455016,4.60356887502878,0,66.1222503980045,21.1928463871338,0,0,37.434191529356,109,0.220000647060727,3.13333333333333,4,0.566666666666667,2.57575
"106233111",655,2,"ASHANTI REGION",1,"Tropic - warm / humid","Root and tuber crop",6.60627389442198,13.9191593955041,56.3176203305151,55.8645212214032,105.320153151534,418.290008544922,308.874990767192,250,23,531,137,253,3,0,0,0,0,0,0,0,0,0.809388935565948,0.809388935565948,"1.5MILE",2,"Urban",6.98463535308838,-1.37028121948242,8.4106628649635,"2",1,0,5.73293663441704,0,1,0,1166.31196513692,7.0616018827003,-0.211475716554799,3.70649988920631,1.54894450846457,0,49.8662211497564,2.39922909030254,0,0,10.9380294571717,109,0.220000647060727,3.13333333333333,4,0.566666666666667,2.57575
"106234002",656,2,"ASHANTI REGION",1,"Tropic - warm / humid","Root and tuber crop",4.84472401272217,8.56815475495117,56.5546731851986,55.2380990965317,113.973413657703,297.170013427734,395.35999400499,800,77,301,84,294,26,0,0,0,0,0,0,0,0,2.02347230911255,2.02347230911255,"10KM",5,"Rural",6.94673442840576,-1.70565068721771,8.4106628649635,"2",1,0,5.97979672707688,0,1,0,373.615194334715,5.92322637558848,0.704815000591049,12.8491998051622,2.6282274551637,0,35.0846106964671,6.90757955607624,0,0,15.5675861834714,16,0.28655418591438,4,5.33333333333333,0.566666666666667,1.97752011494253
"106234021",657,2,"ASHANTI REGION",1,"Tropic - warm / humid","Root and tuber crop",4.22820255783534,6.92625593695755,56.5769083326462,55.8977971185944,98.8881474039685,307.019989013672,617.749981534385,500,56,305,63,279,15,0,0,0,0,0,0,0,1,0.809388935565948,1.6187778711319,"1KM",3,"Rural",6.94153642654419,-1.67695832252502,8.4106628649635,"2",1,0,6.42608381497699,0,1,0,868.556474037345,6.76683260836546,-0.211475716554799,9.26624972301577,2.32886178909219,0,45.7900235496381,5.42359723269366,0,0,15.7590178948053,16,0.429831278871569,4,5.33333333333333,0.566666666666667,1.31834674329502
"106234021",658,2,"ASHANTI REGION",2,"Tropic - warm / humid","Root and tuber crop",4.22820255783534,6.92625593695755,56.5769083326462,55.8977971185944,98.8881474039685,307.019989013672,617.749981534385,500,57,305,63,280,15,0,0,0,0,0,0,0,0,0.809388935565948,1.6187778711319,"2KM",4,"Rural",6.94153642654419,-1.67695832252502,8.4106628649635,"2",1,0,6.42608381497699,0,1,0,871.027473963483,6.76967351936707,-0.211475716554799,9.26624972301577,2.32886178909219,0,45.8284795588197,5.42359723269366,0,0,15.7656339838832,16,0.429831278871569,4,5.33333333333333,0.566666666666667,1.31834674329502
"106234032",659,2,"ASHANTI REGION",1,"Tropic - warm / humid","Root and tuber crop",4.08365099128834,6.90110735022668,56.7610765433,55.7156850709616,109.717126281826,300.049987792969,329.466681080771,400,70,318,80,276,14,0,0,0,0,0,0,0,0,1.21408331394196,1.21408331394196,"5KM",4,"Rural",6.93355369567871,-1.66953778266907,8.4106628649635,"2",1,0,5.79747522919616,0,1,0,612.808026810234,6.41805171692127,0.193989317911826,11.531333837827,2.52823221478487,0,41.191387841076,6.39195813187601,0,0,16.2263251068757,16,0.394012005632272,4,5.33333333333333,0.566666666666667,1.43819644723093
"106234035",660,2,"ASHANTI REGION",1,"Tropic - warm / humid","Root and tuber crop",4.5282524948108,7.25856013992046,56.7164230578561,55.5047364412184,103.734567095236,299.809997558594,658.933362161542,800,67,327,89,287,3,0,0,0,0,0,0,0,0,1.21408331394196,1.21408331394196,"5KM",5,"Rural",6.92845296859741,-1.65550088882446,8.4106628649635,"2",1,0,6.4906224097561,0,1,0,634.223361080484,6.4524011969359,0.193989317911826,2.47100010810578,1.24444276802508,0,41.6334812062199,1.54863780288992,0,0,8.02964400592324,16,0.28655418591438,4,5.33333333333333,0.566666666666667,1.97752011494253
"106234036",661,2,"ASHANTI REGION",1,"Tropic - warm / humid","Root and tuber crop",5.15544027153308,8.38281993919346,58.1209258553971,56.625720246094,107.037539981029,290.440002441406,197.679997002495,400,66,324,91,282,11,0,0,0,0,0,0,0,0,2.02347230911255,2.02347230911255,"5KM",5,"Rural",6.95819997787476,-1.64142084121704,8.4106628649635,"2",1,0,5.28664954651693,0,1,0,377.074594282259,5.93244303069341,0.704815000591049,5.43619991756861,1.86193829104184,0,35.1938803124228,3.4668141996478,0,0,11.0458428382723,16,0.394012005632272,4,5.33333333333333,0.566666666666667,1.43819644723093
"106234038",662,2,"ASHANTI REGION",1,"Tropic - warm / humid","Root and tuber crop",4.99381900061266,8.21285780122169,55.4920915709968,53.7845978347968,103.267324883111,304.380004882812,308.874990767192,500,60,320,88,276,13,0,0,0,0,0,0,0,0,1.6187778711319,1.6187778711319,"5KM",4,"Rural",6.9150185585022,-1.69499945640564,8.4106628649635,"2",0,0,5.73293663441704,0,1,0,459.605986261582,6.13036957082795,0.481671464005146,8.030749759947,2.20063539387657,0,37.5814310749332,4.84279613678227,0,0,13.4907082551079,16,0.322373459153677,4,5.33333333333333,0.566666666666667,1.75779565772669
"106234042",663,2,"ASHANTI REGION",1,"Tropic - warm / humid","Root and tuber crop",4.29701848771985,6.90135260165087,56.518086716834,55.659424407598,98.3690483125185,301.25,658.933362161542,800,63,316,89,266,29,0,0,0,0,0,0,0,0,1.21408331394196,1.21408331394196,"10KM",4,"Rural",6.92689371109009,-1.67331004142761,8.4106628649635,"2",1,0,6.4906224097561,0,1,0,604.571359783215,6.40451971070269,0.193989317911826,23.8863343783559,3.21431883266741,0,41.0178727247793,10.3318455580404,0,0,20.5861683203013,16,0.28655418591438,4,5.33333333333333,0.566666666666667,1.97752011494253
"106234051",664,2,"ASHANTI REGION",1,"Tropic - warm / humid","Root and tuber crop",4.08483779510052,7.16059747404362,56.043993454747,55.0347767343339,107.949458941934,300.049987792969,247.100010810578,300,69,339,100,288,14,0,0,0,0,0,0,0.123550005405289,0,1.21408331394196,1.21408331394196,"5KM",3,"Rural",6.93620157241821,-1.67714154720306,8.4106628649635,"2",1,0,5.50979315674437,1,0,-2.09110930279771,655.638695350735,6.48560986793256,0.193989317911826,11.531333837827,2.52823221478487,4.37273811624712,42.0631353590242,6.39195813187601,-13.5621191291504,-5.2868099039695,16.3971278006337,16,0.394012005632272,8.95872392156863,9.9304,0.566666666666667,1.43819644723093
"106234053",665,2,"ASHANTI REGION",1,"Tropic - warm / humid","Root and tuber crop",4.76332459142961,7.9466642398153,56.8281587355872,55.678622382109,101.326439124533,303.579986572266,247.099996253119,500,74,343,108,286,16,0,0,0,0,0,0,0,0,2.02347230911255,2.02347230911255,"5KM",5,"Rural",6.95267105102539,-1.66852152347565,8.4106628649635,"2",1,0,5.50979309783114,0,1,0,400.796193922558,5.99345305352436,0.704815000591049,7.90719988009979,2.18685992498606,0,35.9214795048005,4.78235633151005,0,0,13.1068422950378,16,0.394012005632272,4,5.33333333333333,0.566666666666667,1.43819644723093
"106235020",666,2,"ASHANTI REGION",2,"Tropic - warm / humid","Root and tuber crop",4.67782715893683,8.03896199422918,55.1893847593934,53.3572197189882,92.2641380615284,308.459991455078,411.833337871834,1500,57,309,84,257,53,0,0,0,0,0,0,0,0,3.64225006103516,6.47511124610901,"3.6KM",3,"Rural",6.91537618637085,-1.71117866039276,8.4106628649635,"2",0,0,6.02061874778079,0,1,0,194.110779916924,5.26842902658706,1.29260163930951,8.18518755671549,2.21759213835142,0,27.7563444081851,4.91771489207802,0,0,11.6832267908219,16,0.214915639435785,4,5.33333333333333,0.566666666666667,2.63669348659004
"106235149",667,2,"ASHANTI REGION",1,"Tropic - warm / humid","Root and tuber crop",4.2991145522151,7.44334984188034,57.0076872486517,56.2201996667365,107.949458941934,300.049987792969,82.3666702701928,200,41,414,179,252,28,0,0,0,1,0,0,0,0,2.42816662788391,6.47511124610901,"2.4KM",3,"Rural",6.93518352508545,-1.68446338176727,8.4106628649635,"2",1,0,4.41118086807626,0,1,0,364.884349296954,5.89958045213331,0.887136498471772,4.3242500299629,1.6722718622331,0,34.8050495111935,2.79649318121655,0,0,9.86570238908294,16,0.110000323530363,4,5.33333333333333,0.566666666666667,5.1515
"106235178",668,2,"ASHANTI REGION",1,"Tropic - warm / humid","Root and tuber crop",4.4281420219701,7.26289599588503,56.3359751122129,55.8054969870731,97.1498902318485,300.049987792969,123.549998126559,500,41,476,225,252,11,1000,0,0,0,0,0,0,0,4.0469446182251,4.0469446182251,"3KM",4,"Rural",6.95693969726562,-1.67778956890106,8.4106628649635,"2",1,0,4.8166459172712,0,1,0,245.6173962756,5.50377502550558,1.39796218115099,249.818096211903,5.52472796011075,0,30.2915395313789,30.5226190332295,0,0,30.4068597695699,16,0.110000323530363,4,5.33333333333333,0.566666666666667,5.1515
"106236018",669,2,"ASHANTI REGION",1,"Tropic - warm / humid","Root and tuber crop",4.22820255783534,6.92625593695755,56.5769083326462,55.8977971185944,101.258200841777,261.510009765625,741.299977841262,600,26,305,56,251,9,280,0,1,0,0,0,0,0,0.809388935565948,0.809388935565948,"1.6KM",3,"Rural",6.94173908233643,-1.67583668231964,8.4106628649635,"2",1,0,6.60840537177095,0,1,0,788.248976437875,6.66981399989959,-0.211475716554799,357.059489326874,5.8806991438999,0,44.4864187932565,34.582622421065,0,0,39.2231694791811,16,0.28655418591438,4,5.33333333333333,0.566666666666667,1.97752011494253
"106236040",670,2,"ASHANTI REGION",1,"Tropic - warm / humid","Root and tuber crop",4.63795571862293,7.7113944583695,55.5583689700325,54.3681919841035,97.1929889253653,265.779998779297,370.649988920631,300,24,292,76,243,5,0,0,0,0,0,0,0,0,0.809388935565948,0.809388935565948,"3.24KM",2,"Rural",6.9047589302063,-1.66162049770355,8.4106628649635,"2",0,0,5.915258191211,0,1,0,784.542476548669,6.66510071544749,-0.211475716554799,6.17749981534385,1.970951107286,0,44.4235675470586,3.8846482673119,0,0,13.1365876352839,16,0.28655418591438,4,5.33333333333333,0.566666666666667,1.97752011494253
"106236052",671,2,"ASHANTI REGION",5,"Tropic - warm / humid","Root and tuber crop",5.07847844373818,8.31523302207937,55.9926401845358,54.4832375435048,97.1929889253653,277.359985351562,864.849974148139,700,52,336,91,247,7,0,0,0,0,0,0,0,0,0.809388935565948,7.28450015187263,"1.6KM",1,"Rural",6.90437126159668,-1.65916061401367,8.4106628649635,"2",0,1,6.7625560515982,0,1,0,896.972973187927,6.79902573137959,-0.211475716554799,0.960944451102867,0.67342621999141,0,46.2267508959618,0.453502873771919,0,0,4.57864219790729,16,0.358192732392974,4,5.33333333333333,0.566666666666667,1.58201609195402
"106237003",673,2,"ASHANTI REGION",1,"Tropic - warm / humid","Root and tuber crop",4.32622812508855,7.15389774206663,56.428078207035,55.4021836892102,98.3690483125185,302.450012207031,370.649988920631,600,46,278,39,268,10,0,0,1,0,0,0,0,0,1.6187778711319,1.6187778711319,"4.8KM",4,"Rural",6.92641019821167,-1.67377078533173,8.4106628649635,"2",1,0,5.915258191211,0,1,0,389.800238348197,5.96563439853607,0.481671464005146,6.17749981534385,1.970951107286,0,35.5887937769968,3.8846482673119,0,0,11.7579737234581,106,0.28655418591438,4,5.33333333333333,0.566666666666667,1.97752011494253
"106237016",674,2,"ASHANTI REGION",1,"Tropic - warm / humid","Root and tuber crop",5.38139970185058,8.54651384362903,57.1304077183919,55.5093214861302,110.419281533728,301.010009765625,308.874990767192,500,55,296,62,269,14,0,0,0,0,0,0,0,0,1.6187778711319,1.6187778711319,"5KM",5,"Rural",6.95223379135132,-1.65274512767792,8.4106628649635,"2",1,0,5.73293663441704,0,1,0,421.30548740645,6.04335819383832,0.481671464005146,8.64849974148139,2.26680243606061,0,36.5221782590327,5.13839328413034,0,0,13.6990990757796,106,0.28655418591438,4,5.33333333333333,0.566666666666667,1.97752011494253
"106237074",676,2,"ASHANTI REGION",1,"Tropic - warm / humid","Root and tuber crop",4.32622812508855,7.15389774206663,56.428078207035,55.4021836892102,98.1922883925104,303.899993896484,247.099992613754,400,60,353,115,277,30,0,0,0,0,0,0,0,0,1.6187778711319,1.6187778711319,"8KM",4,"Rural",6.92457008361816,-1.68190145492554,8.4106628649635,"2",1,0,5.50979308310284,0,1,0,497.28873513518,6.20917081341342,0.481671464005146,18.5324994460315,2.97207971652739,0,38.553802190145,8.83325784139354,0,0,18.4541506309999,106,0.28655418591438,4,5.33333333333333,0.566666666666667,1.97752011494253
"106238033",677,2,"ASHANTI REGION",3,"Tropic - warm / humid","Humid lowland tree crop",7.96372391018293,15.3809157567607,50.2933943241514,51.3676490615782,99.5895380337875,306.929992675781,494.199985227508,200,45,317,74,275,7,0,0,0,0,0,0,0,0,0.404694467782974,3.23755565285683,"1.6KM",4,"Rural",6.80669927597046,-2.09656286239624,11.1068266666667,"1",0,0,6.20294026366278,0,1,0,1756.88094748379,7.47129532691798,-0.904622897114744,2.16212499507867,1.15124426839139,0,55.8202538620265,1.32536336550402,0,0,8.60128592257369,88,0.429831278871569,4,5.33333333333333,0.566666666666667,1.31834674329502
"106238036",678,2,"ASHANTI REGION",1,"Tropic - warm / humid","Humid lowland tree crop",7.16720749501838,14.0486581710471,56.5339518383224,55.9966192736815,108.239746703838,306.619995117188,329.466681080771,400,63,324,79,275,12,120,0,0,0,0,0,0,0,1.21408331394196,2.42816662788391,"3.2KM",3,"Rural",6.83148908615112,-2.15146803855896,11.1068266666667,"2",1,0,5.79747522919616,0,1,0,610.337026702128,6.41401130738426,0.193989317911826,54.3620023783272,4.01389348078403,0,41.1395410512532,16.1113408750806,0,0,25.7451581723848,88,0.28655418591438,4,5.33333333333333,0.566666666666667,1.97752011494253
"106238038",679,2,"ASHANTI REGION",1,"Tropic - warm / humid","Humid lowland tree crop",8.34902405876151,15.7133951328027,55.7988945035216,55.92659462309,110.194556167551,311.200012207031,247.099992613754,400,52,323,89,259,14,0,0,0,0,0,0,0,0,1.6187778711319,1.6187778711319,"3.2KM",4,"Rural",6.84097385406494,-2.13482332229614,11.1068266666667,"2",1,0,5.50979308310284,0,1,0,446.63323664936,6.10173775815362,0.481671464005146,8.64849974148139,2.26680243606061,0,37.2312036692775,5.13839328413034,0,0,13.8314340143857,88,0.28655418591438,4,5.33333333333333,0.566666666666667,1.97752011494253
"106238049",680,2,"ASHANTI REGION",1,"Tropic - warm / humid","Humid lowland tree crop",7.62849769885977,16.7315264148675,56.5657214822581,56.2805899468516,87.9803118903641,306.929992675781,288.283345945675,700,66,342,100,272,25,400,0,0,0,0,0,0,0,2.42816662788391,5.66572237014771,"8.2KM",3,"Rural",6.79700088500977,-2.12587690353394,11.1068266666667,"2",1,0,5.66394383657163,0,1,0,321.230014053752,5.77215742121187,0.887136498471772,75.0125001251906,4.3308978020932,0,33.3178012952512,18.7566757721757,0,0,24.9986238888624,88,0.28655418591438,4,5.33333333333333,0.566666666666667,1.97752011494253
"106238051",681,2,"ASHANTI REGION",1,"Tropic - warm / humid","Humid lowland tree crop",6.85420845495943,14.2300969021602,55.9500144410023,55.3047875996752,104.908923897345,306.010009765625,148.259997751871,300,61,338,103,273,14,120,0,0,0,0,0,0,0,2.02347230911255,3.2375556230545,"1.6KM",5,"Rural",6.81131792068481,-2.1444137096405,11.1068266666667,"2",1,0,4.99896747406515,0,1,0,383.004994192334,5.9480480287623,0.704815000591049,41.3892502867878,3.74689479912152,0,35.3792753524631,14.0392206356839,0,0,22.2867102238944,88,0.28655418591438,4,5.33333333333333,0.566666666666667,1.97752011494253
